customer_id,age_alicorp,has_credit_line,has_perfect_customer,has_marketing_impulse,target,recency,frequency,unique_categories,total_amount,avg_ticket,total_discount,discount_rate,territory_id_T2,territory_id_T3,territory_id_T4,territory_id_T5,territory_id_T6,segment_S1,segment_S3,segment_S4,segment_S5,segment_S6
3925,9.0,0,1,0,0,15,41,7,23476,572.5853658536586,1335,0.05686658715283694,True,False,False,False,False,False,True,False,False,False
3926,1.0,1,0,0,0,17,95,8,46715,491.7368421052632,2622,0.05612758214706197,False,False,False,False,True,False,True,False,False,False
3927,1.0,0,1,1,0,15,179,5,95437,533.1675977653631,5130,0.05375273740792355,False,False,False,False,False,False,True,False,False,False
3928,1.0,0,0,0,0,19,46,6,23790,517.1739130434783,1197,0.05031525851197982,False,False,False,False,True,False,True,False,False,False
3929,4.0,0,1,1,0,5,53,6,24128,455.24528301886795,1765,0.07315152519893899,False,False,False,False,True,False,True,False,False,False
3930,6.0,0,1,1,0,0,104,7,54468,523.7307692307693,2657,0.04878093559521187,False,False,False,False,True,False,True,False,False,False
3931,6.0,1,0,0,0,0,69,7,34779,504.04347826086956,2079,0.05977745191063573,True,False,False,False,False,False,True,False,False,False
3932,7.0,0,1,0,0,3,70,2,34220,488.85714285714283,1925,0.05625365283459965,False,False,False,False,False,False,True,False,False,False
3933,5.0,0,0,0,0,8,147,3,71539,486.65986394557825,3871,0.05411034540600232,False,False,False,False,False,False,True,False,False,False
3934,1.0,0,0,0,0,22,74,8,36586,494.4054054054054,2232,0.0610069425463292,False,True,False,False,False,False,True,False,False,False
3935,6.0,1,1,0,0,7,11,3,4520,410.90909090909093,266,0.058849557522123896,False,False,False,False,False,False,True,False,False,False
3936,1.0,0,0,0,0,12,8,2,4555,569.375,231,0.05071350164654226,False,True,False,False,False,False,True,False,False,False
3937,3.0,1,1,0,0,0,32,4,15916,497.375,636,0.03995978889168133,False,False,False,False,False,False,True,False,False,False
3938,0.0,1,0,0,1,18,36,5,15313,425.3611111111111,770,0.050284072356821,False,False,False,False,False,False,True,False,False,False
3939,9.0,0,1,0,0,24,21,5,7868,374.6666666666667,444,0.05643111337061515,False,False,False,False,False,False,True,False,False,False
3940,1.0,0,1,1,0,0,106,6,47752,450.49056603773585,2533,0.05304489864298877,False,False,False,False,True,False,False,False,False,True
3941,3.0,1,1,0,0,4,60,6,30139,502.31666666666666,1548,0.051362022628488005,True,False,False,False,False,False,True,False,False,False
3942,1.0,1,0,0,0,0,36,3,15845,440.1388888888889,881,0.05560113600504891,False,False,False,False,True,False,True,False,False,False
3943,5.0,0,1,0,0,1,98,5,52249,533.1530612244898,2618,0.05010622212865318,False,False,False,False,True,False,False,False,False,True
3944,1.0,0,1,1,0,16,7,1,4517,645.2857142857143,148,0.032765109586008416,False,True,False,False,False,False,True,False,False,False
3945,10.0,0,0,0,0,1,29,2,12355,426.0344827586207,802,0.06491299069202752,True,False,False,False,False,False,True,False,False,False
3946,0.0,0,1,0,0,18,13,2,5550,426.9230769230769,294,0.05297297297297297,False,False,False,False,True,False,True,False,False,False
3947,3.0,1,0,0,0,4,294,8,143697,488.765306122449,7042,0.049005894347133205,True,False,False,False,False,False,True,False,False,False
3948,0.0,0,0,0,1,26,53,7,30969,584.3207547169811,1592,0.05140624495463205,True,False,False,False,False,False,True,False,False,False
3949,2.0,0,1,0,0,45,19,5,10396,547.1578947368421,624,0.060023085802231625,False,False,False,False,False,False,True,False,False,False
3950,5.0,1,0,1,0,5,54,5,28087,520.1296296296297,1485,0.05287143518353687,True,False,False,False,False,False,False,False,False,True
3951,4.0,1,0,0,0,9,40,2,20885,522.125,1550,0.07421594445774479,False,False,False,False,False,False,False,False,False,True
3952,9.0,1,0,0,0,23,197,2,99939,507.3045685279188,5697,0.057004772911476,False,False,False,False,False,False,True,False,False,False
3953,3.0,0,0,1,0,1,34,1,18547,545.5,1132,0.06103412950881544,False,False,False,False,False,False,True,False,False,False
3954,3.0,1,0,0,0,3,10,1,4835,483.5,390,0.08066184074457083,False,False,False,False,False,False,False,True,False,False
3955,10.0,1,0,0,0,1,25,7,10875,435.0,685,0.06298850574712643,False,False,False,False,False,False,True,False,False,False
3956,10.0,1,0,0,0,4,4,2,2400,600.0,188,0.07833333333333334,True,False,False,False,False,False,True,False,False,False
3957,7.0,1,0,0,0,15,20,5,10340,517.0,628,0.06073500967117988,False,False,False,False,True,False,False,False,False,False
3958,8.0,0,0,0,0,5,115,7,54841,476.8782608695652,2831,0.051621961671012566,False,False,False,False,True,False,True,False,False,False
3959,7.0,1,0,0,0,2,33,3,16445,498.3333333333333,916,0.05570082091821222,True,False,False,False,False,False,True,False,False,False
3960,7.0,1,1,1,0,4,52,4,27217,523.4038461538462,1475,0.05419406988279384,False,False,False,False,False,False,True,False,False,False
3961,8.0,1,0,0,0,15,32,2,17202,537.5625,922,0.053598418788512965,False,False,False,False,True,False,True,False,False,False
3962,6.0,0,0,0,0,23,179,2,87419,488.3743016759777,4489,0.05135039293517427,False,False,False,False,True,False,True,False,False,False
3963,3.0,1,1,1,0,12,29,6,14064,484.9655172413793,819,0.058233788395904436,False,False,False,False,True,False,True,False,False,False
3964,6.0,1,1,0,0,16,35,5,17510,500.2857142857143,936,0.05345516847515705,False,False,False,False,True,False,True,False,False,False
3965,4.0,1,1,1,0,9,74,7,34602,467.5945945945946,1674,0.04837870643315415,False,False,False,False,True,False,True,False,False,False
3966,4.0,1,1,0,0,12,92,4,48217,524.0978260869565,3178,0.06591036356471784,False,False,False,False,True,False,False,False,False,True
3967,1.0,1,0,1,0,0,86,7,47528,552.6511627906976,2417,0.05085423329405824,False,False,False,False,True,False,True,False,False,False
3968,4.0,0,1,0,0,4,315,9,157515,500.04761904761904,9073,0.05760086340983398,False,False,False,False,True,False,True,False,False,False
3969,7.0,1,1,0,1,58,89,7,46421,521.5842696629213,2635,0.056763102906012365,False,False,False,False,True,False,True,False,False,False
3970,8.0,0,0,0,0,3,54,6,25842,478.55555555555554,1416,0.0547945205479452,False,True,False,False,False,False,False,False,True,False
3971,7.0,1,1,0,0,4,240,8,131251,546.8791666666667,7322,0.055786241628635214,True,False,False,False,False,False,True,False,False,False
3972,10.0,1,1,0,0,3,40,3,19069,476.725,1017,0.05333263411820232,False,False,False,False,True,False,True,False,False,False
3973,1.0,0,1,0,0,7,91,7,44785,492.14285714285717,2579,0.05758624539466339,False,False,False,False,True,False,True,False,False,False
3974,1.0,1,0,1,0,2,162,8,85903,530.2654320987655,4651,0.054142463010604984,False,False,False,False,True,False,True,False,False,False
3975,9.0,1,0,1,0,0,134,8,69903,521.6641791044776,3523,0.05039840922421069,False,False,False,False,True,False,True,False,False,False
3976,7.0,1,0,1,0,0,38,5,20421,537.3947368421053,1155,0.05655942412222712,False,False,False,False,True,False,False,False,False,True
3977,4.0,0,0,1,0,4,41,8,23034,561.8048780487804,1420,0.06164799861074933,True,False,False,False,False,False,True,False,False,False
3978,4.0,1,1,0,0,4,221,9,105371,476.7918552036199,5780,0.05485380227956459,False,False,False,False,True,False,True,False,False,False
3979,0.0,0,0,0,0,4,97,6,48420,499.17525773195877,2570,0.053077240809582815,False,False,False,False,True,False,True,False,False,False
3980,8.0,1,1,1,0,19,225,8,112575,500.3333333333333,5677,0.05042860315345325,False,False,False,False,True,False,True,False,False,False
3981,7.0,0,1,0,0,12,172,6,89900,522.6744186046511,4590,0.0510567296996663,False,True,False,False,False,False,True,False,False,False
3982,6.0,1,0,0,0,3,120,7,55590,463.25,2907,0.05229357798165138,False,False,False,False,False,False,True,False,False,False
3983,10.0,1,0,0,0,3,194,2,102986,530.8556701030927,5997,0.05823121589342241,False,False,False,False,False,False,True,False,False,False
3984,9.0,0,1,1,0,60,101,7,49274,487.86138613861385,2807,0.05696716320980639,False,False,False,False,False,False,True,False,False,False
3985,8.0,1,1,1,0,1,19,4,9934,522.8421052631579,654,0.06583450775115764,True,False,False,False,False,False,True,False,False,False
3986,10.0,0,0,1,0,58,80,6,36309,453.8625,1973,0.05433914456470847,True,False,False,False,False,False,True,False,False,False
3987,1.0,0,1,1,1,23,244,9,122885,503.62704918032784,6823,0.05552345689058876,False,False,True,False,False,False,True,False,False,False
3988,8.0,1,0,1,1,3,22,6,10890,495.0,780,0.07162534435261708,False,False,False,False,True,False,True,False,False,False
3989,1.0,1,0,1,0,42,39,2,21831,559.7692307692307,1336,0.06119737987265814,True,False,False,False,False,False,True,False,False,False
3990,9.0,0,0,0,0,31,68,8,32550,478.6764705882353,1736,0.05333333333333334,False,False,False,False,True,False,True,False,False,False
3991,9.0,1,1,0,0,21,16,4,8315,519.6875,416,0.05003006614552014,False,False,False,False,True,False,False,True,False,False
3992,4.0,1,1,0,0,3,22,5,11519,523.5909090909091,522,0.04531643371820471,False,False,False,False,True,False,True,False,False,False
3993,9.0,1,0,1,0,15,85,5,40486,476.3058823529412,1939,0.047893098848984836,False,True,False,False,False,False,True,False,False,False
3994,0.0,1,0,0,0,38,53,5,30589,577.1509433962265,1522,0.0497564483964824,False,False,False,True,False,False,True,False,False,False
3995,3.0,0,0,0,0,57,7,5,4175,596.4285714285714,212,0.050778443113772456,False,False,False,False,False,False,True,False,False,False
3996,3.0,1,0,0,0,3,30,5,14222,474.06666666666666,942,0.06623540992828013,False,False,False,False,False,False,True,False,False,False
3997,0.0,1,0,0,0,9,29,5,13418,462.6896551724138,719,0.05358473692055448,False,False,False,False,True,False,True,False,False,False
3998,0.0,1,1,0,0,5,72,7,37535,521.3194444444445,2006,0.05344345277740775,False,False,False,False,True,False,True,False,False,False
3999,4.0,0,0,1,0,2,81,7,43367,535.395061728395,2226,0.051329351811285076,False,False,False,False,True,False,True,False,False,False
4000,7.0,1,0,0,0,11,52,6,26666,512.8076923076923,1415,0.053063826595664894,False,False,False,False,True,False,True,False,False,False
4001,4.0,0,0,1,0,4,37,6,19136,517.1891891891892,1031,0.053877508361204016,False,False,False,False,True,False,True,False,False,False
4002,0.0,1,0,0,0,9,97,8,47844,493.2371134020619,2750,0.05747847169969066,False,False,False,True,False,False,False,False,False,True
4003,10.0,0,1,0,0,12,9,3,5117,568.5555555555555,340,0.0664451827242525,False,True,False,False,False,False,True,False,False,False
4004,8.0,0,1,0,0,4,144,8,69839,484.99305555555554,3608,0.05166167900456765,False,False,False,False,True,False,True,False,False,False
4005,7.0,1,0,0,0,2,65,7,34516,531.0153846153846,2018,0.058465639123884576,False,False,False,False,False,False,True,False,False,False
4006,4.0,1,0,0,0,5,75,3,36157,482.0933333333333,1854,0.051276378018087786,False,False,False,False,True,False,True,False,False,False
4007,9.0,0,0,0,0,3,66,6,32475,492.04545454545456,1458,0.044896073903002306,False,False,False,False,True,False,True,False,False,False
4008,3.0,0,0,0,0,17,16,1,7656,478.5,499,0.06517763845350052,False,False,False,False,False,False,False,False,False,False
4009,0.0,1,0,0,0,2,218,5,101363,464.9678899082569,5598,0.055227252547773845,False,False,False,False,False,False,True,False,False,False
4010,4.0,1,0,0,1,1,14,3,7725,551.7857142857143,394,0.051003236245954695,False,True,False,False,False,False,True,False,False,False
4011,6.0,1,0,1,1,38,19,5,9419,495.7368421052632,511,0.054252043741373816,False,False,False,False,True,False,True,False,False,False
4012,9.0,0,0,0,1,5,43,8,19702,458.1860465116279,1125,0.05710080194904071,True,False,False,False,False,False,True,False,False,False
4013,2.0,0,1,0,0,4,66,7,28180,426.969696969697,1707,0.06057487579843861,False,False,False,False,False,False,True,False,False,False
4014,6.0,0,0,0,0,16,16,2,9890,618.125,480,0.04853387259858443,False,False,False,False,False,False,True,False,False,False
4015,0.0,1,0,0,0,4,49,5,25861,527.7755102040817,1414,0.05467692664630138,False,False,False,False,True,False,True,False,False,False
4016,1.0,1,0,0,0,22,292,7,139692,478.3972602739726,7719,0.05525728030237952,False,True,False,False,False,False,True,False,False,False
4017,10.0,1,1,1,0,2,135,7,69665,516.0370370370371,4302,0.061752673508935624,False,False,False,False,True,False,True,False,False,False
4018,1.0,0,0,0,0,8,48,6,23742,494.625,1001,0.04216157021312442,False,False,False,False,True,False,False,False,False,True
4019,1.0,1,0,1,0,15,9,4,4269,474.3333333333333,219,0.05130007027406887,False,False,False,False,True,False,True,False,False,False
4020,9.0,1,0,0,0,24,27,2,14558,539.1851851851852,672,0.04616018683885149,True,False,False,False,False,False,True,False,False,False
4021,0.0,0,1,0,0,9,103,6,55167,535.6019417475728,3183,0.05769753657077601,False,False,False,False,True,False,True,False,False,False
4022,4.0,0,1,0,0,9,88,8,43938,499.29545454545456,2339,0.053234102599116935,False,False,False,False,True,False,True,False,False,False
4023,9.0,1,0,1,0,7,12,2,4629,385.75,341,0.07366601857852668,False,False,False,True,False,False,True,False,False,False
4024,0.0,0,0,1,0,3,106,7,50002,471.7169811320755,2491,0.04981800727970881,False,False,False,False,False,False,True,False,False,False
4025,6.0,1,1,1,0,4,54,3,23480,434.81481481481484,1273,0.054216354344122655,True,False,False,False,False,False,False,False,False,True
4026,10.0,1,0,1,0,1,29,5,17078,588.8965517241379,820,0.04801499004567279,False,True,False,False,False,False,True,False,False,False
4027,5.0,0,1,0,0,7,9,1,5106,567.3333333333334,309,0.060517038777908344,False,True,False,False,False,False,True,False,False,False
4028,1.0,1,1,0,0,2,8,1,3286,410.75,263,0.08003651856360317,False,True,False,False,False,False,True,False,False,False
4029,7.0,1,1,1,0,12,17,6,8572,504.2352941176471,473,0.05517965468968736,False,False,False,True,False,False,True,False,False,False
4030,4.0,0,0,1,0,4,62,9,29866,481.7096774193548,1696,0.05678698185227349,False,False,False,False,True,False,True,False,False,False
4031,6.0,0,1,0,0,9,41,7,21603,526.9024390243902,1103,0.051057723464333654,False,False,False,False,False,False,True,False,False,False
4032,1.0,1,0,0,0,2,58,3,28341,488.63793103448273,1661,0.0586076708655305,False,False,False,False,True,False,False,False,False,True
4033,0.0,1,0,1,0,2,127,8,62941,495.59842519685037,3380,0.053701085143229375,False,True,False,False,False,False,True,False,False,False
4034,5.0,0,1,0,0,16,49,4,27038,551.795918367347,1781,0.06587025667578963,False,False,False,False,False,False,False,False,False,True
4035,10.0,1,1,0,0,15,54,5,29551,547.2407407407408,1764,0.05969341139047748,False,False,False,False,True,False,False,False,False,True
4036,1.0,0,0,0,0,3,272,8,141167,518.9963235294117,7838,0.055522891327293204,False,False,False,False,False,False,False,False,False,True
4037,10.0,1,0,1,0,2,92,8,43894,477.10869565217394,2077,0.0473185401193785,False,False,False,False,False,False,True,False,False,False
4038,5.0,1,0,0,1,11,73,2,32915,450.8904109589041,2097,0.06370955491417286,False,False,False,False,False,False,True,False,False,False
4039,6.0,0,0,1,0,19,15,5,8089,539.2666666666667,444,0.054889355915440724,False,False,False,False,False,False,True,False,False,False
4040,2.0,0,0,0,0,3,141,8,74465,528.1205673758865,4145,0.05566373464043511,True,False,False,False,False,False,True,False,False,False
4041,9.0,0,0,0,0,3,256,4,122910,480.1171875,6409,0.05214384508990318,False,True,False,False,False,False,True,False,False,False
4042,9.0,0,0,0,1,5,52,2,25373,487.9423076923077,1450,0.05714736136838371,False,True,False,False,False,False,True,False,False,False
4043,4.0,0,0,0,0,5,82,7,42890,523.0487804878048,1970,0.045931452553042665,False,False,False,False,False,False,True,False,False,False
4044,8.0,0,0,0,0,12,72,6,37095,515.2083333333334,1860,0.05014152850788516,False,True,False,False,False,False,True,False,False,False
4045,6.0,0,0,1,0,31,80,6,43673,545.9125,2459,0.05630481075263893,False,False,False,False,False,False,False,False,False,True
4046,0.0,1,0,0,1,2,35,6,18465,527.5714285714286,945,0.05117790414297319,False,False,False,True,False,False,True,False,False,False
4047,1.0,0,0,0,1,12,21,6,10704,509.7142857142857,404,0.03774289985052317,False,False,False,False,True,False,True,False,False,False
4048,7.0,0,0,0,0,15,45,3,21346,474.35555555555555,1192,0.0558418439051813,False,False,False,False,True,False,True,False,False,False
4049,8.0,1,0,1,0,42,36,5,13543,376.19444444444446,843,0.06224617883777597,True,False,False,False,False,False,False,False,False,True
4050,5.0,0,0,1,0,2,68,6,35600,523.5294117647059,2128,0.059775280898876404,False,False,False,False,True,False,True,False,False,False
4051,5.0,0,0,0,0,22,33,7,15741,477.0,1006,0.06390953560764881,False,False,True,False,False,False,True,False,False,False
4052,5.0,0,1,0,0,3,34,5,17441,512.9705882352941,1042,0.05974428071784875,False,False,True,False,False,False,True,False,False,False
4053,8.0,1,0,0,0,3,180,8,88355,490.8611111111111,5062,0.05729160771886141,False,True,False,False,False,False,True,False,False,False
4054,8.0,0,0,0,0,1,497,9,244275,491.4989939637827,13116,0.05369358305188824,False,False,False,True,False,False,True,False,False,False
4055,5.0,0,0,0,0,12,112,8,54594,487.44642857142856,3068,0.0561966516467011,False,False,False,True,False,False,True,False,False,False
4056,0.0,1,0,0,0,3,79,9,39746,503.11392405063293,1943,0.048885422432446035,True,False,False,False,False,False,True,False,False,False
4057,1.0,0,0,0,0,0,18,4,9651,536.1666666666666,541,0.056056367215832556,False,False,False,False,False,False,True,False,False,False
4058,2.0,1,1,0,0,1,6,1,2135,355.8333333333333,66,0.030913348946135833,False,True,False,False,False,False,False,True,False,False
4059,9.0,1,1,0,1,17,131,8,72176,550.9618320610687,4507,0.062444579915761474,False,False,False,False,True,False,True,False,False,False
4060,3.0,0,0,0,1,2,51,7,28123,551.4313725490196,1603,0.056999608861074566,False,False,False,False,True,False,True,False,False,False
4061,10.0,1,1,1,0,5,328,9,174669,532.5274390243902,8980,0.05141152694525073,False,False,False,False,True,False,True,False,False,False
4062,3.0,1,0,0,0,17,222,8,100581,453.06756756756755,5786,0.057525775245821774,False,False,False,False,True,False,True,False,False,False
4063,2.0,0,0,0,0,15,150,8,72080,480.53333333333336,3781,0.05245560488346282,False,False,False,False,True,False,True,False,False,False
4064,5.0,0,0,0,0,5,149,9,74448,499.6510067114094,3627,0.048718568665377174,False,False,False,False,False,False,True,False,False,False
4065,5.0,1,0,0,0,16,100,6,46942,469.42,2335,0.049742235098632355,False,False,False,True,False,False,False,False,False,True
4066,5.0,1,1,0,0,9,208,8,104200,500.96153846153845,5255,0.05043186180422265,True,False,False,False,False,False,True,False,False,False
4067,4.0,0,0,0,0,12,4,1,1474,368.5,138,0.09362279511533243,False,False,False,False,True,False,False,True,False,False
4068,6.0,0,0,1,0,10,40,5,19249,481.225,1043,0.054184632967946386,False,False,False,False,True,False,True,False,False,False
4069,0.0,0,0,0,1,12,51,1,28296,554.8235294117648,1317,0.04654368108566582,False,False,False,False,False,False,False,False,False,True
4070,1.0,1,1,0,0,18,28,4,11831,422.5357142857143,552,0.04665708731299129,False,False,False,False,True,False,True,False,False,False
4071,5.0,0,0,0,0,11,82,8,44615,544.0853658536586,2663,0.05968844559004819,False,False,False,False,True,False,True,False,False,False
4072,4.0,1,1,1,1,19,9,4,3730,414.44444444444446,173,0.046380697050938335,False,True,False,False,False,False,True,False,False,False
4073,7.0,1,0,0,0,12,46,1,22868,497.1304347826087,1244,0.05439916039881056,False,False,False,False,False,False,True,False,False,False
4074,10.0,0,0,0,0,3,42,6,21144,503.42857142857144,1005,0.047531214528944384,False,True,False,False,False,False,True,False,False,False
4075,3.0,0,1,0,0,22,168,8,85610,509.5833333333333,5209,0.06084569559630884,False,False,False,False,False,False,True,False,False,False
4076,7.0,0,0,0,0,0,88,7,44662,507.52272727272725,2151,0.048161748242353676,True,False,False,False,False,False,True,False,False,False
4077,8.0,1,0,0,1,21,23,6,10357,450.30434782608694,435,0.042000579318335424,False,False,False,False,True,False,False,False,True,False
4078,7.0,1,1,0,0,2,282,8,143718,509.63829787234044,8109,0.056422995031937546,True,False,False,False,False,False,True,False,False,False
4079,8.0,0,0,0,0,12,14,2,6207,443.35714285714283,389,0.06267117770259384,False,False,False,False,False,False,True,False,False,False
4080,0.0,1,1,0,0,29,46,6,21314,463.3478260869565,1158,0.05433048700384724,False,False,False,False,True,False,True,False,False,False
4081,0.0,0,1,0,1,3,81,8,38832,479.4074074074074,1887,0.048593943139678616,False,False,False,False,True,False,True,False,False,False
4082,6.0,1,1,0,0,0,121,6,59764,493.91735537190084,2799,0.04683421457733753,False,False,False,False,True,False,True,False,False,False
4083,7.0,1,0,0,1,9,47,6,23154,492.63829787234044,1315,0.05679364256715902,False,False,False,True,False,False,True,False,False,False
4084,3.0,1,0,1,0,2,12,3,7603,633.5833333333334,480,0.06313297382612126,False,True,False,False,False,False,True,False,False,False
4085,2.0,1,1,0,0,25,134,8,66191,493.96268656716416,3342,0.05049024791890136,False,False,False,False,False,False,True,False,False,False
4086,1.0,1,0,0,0,0,470,7,233149,496.0617021276596,11340,0.04863842435524064,False,False,False,False,False,False,True,False,False,False
4087,8.0,0,0,0,0,4,529,9,276557,522.7920604914934,15314,0.0553737565854417,False,False,False,False,True,False,True,False,False,False
4088,0.0,0,0,0,0,4,54,7,27758,514.0370370370371,1314,0.047337704445565246,True,False,False,False,False,False,True,False,False,False
4089,9.0,0,1,0,0,16,144,2,78459,544.8541666666666,3848,0.04904472399597242,False,False,False,False,True,False,True,False,False,False
4090,9.0,0,0,0,0,4,5,1,3875,775.0,202,0.05212903225806451,False,False,False,False,False,False,True,False,False,False
4091,9.0,0,0,0,1,7,49,5,23380,477.14285714285717,1220,0.05218135158254919,False,False,False,False,False,False,True,False,False,False
4092,9.0,1,0,1,0,0,81,7,44936,554.7654320987655,2197,0.04889175716574684,True,False,False,False,False,False,True,False,False,False
4093,1.0,1,0,0,0,19,26,5,11196,430.61538461538464,561,0.05010718113612004,True,False,False,False,False,False,True,False,False,False
4094,1.0,1,0,0,1,16,91,6,55809,613.2857142857143,3100,0.055546596427099575,False,False,False,False,False,False,True,False,False,False
4095,1.0,1,0,0,0,9,31,5,14218,458.64516129032256,619,0.0435363623575749,False,False,False,True,False,False,True,False,False,False
4096,7.0,0,1,0,1,44,22,5,11951,543.2272727272727,511,0.04275792820684462,False,False,False,False,True,False,False,False,False,True
4097,3.0,1,0,0,0,47,31,7,13391,431.96774193548384,485,0.03621835561197819,False,False,False,False,False,False,True,False,False,False
4098,0.0,1,1,0,0,3,228,7,116951,512.9429824561404,5949,0.050867457311181606,False,False,False,False,False,False,True,False,False,False
4099,1.0,0,1,1,1,26,135,3,66199,490.36296296296297,3446,0.05205516699648031,False,False,False,False,False,False,True,False,False,False
4100,8.0,0,0,0,0,0,103,8,50244,487.80582524271847,2875,0.05722076267813072,True,False,False,False,False,False,True,False,False,False
4101,0.0,0,0,0,0,4,8,4,4058,507.25,148,0.036471168063085264,False,False,False,False,False,False,True,False,False,False
4102,4.0,0,0,0,1,3,18,2,11352,630.6666666666666,605,0.05329457364341085,True,False,False,False,False,False,False,False,False,True
4103,4.0,1,0,0,1,12,103,4,53334,517.8058252427185,2743,0.051430607117411035,False,False,False,True,False,False,True,False,False,False
4104,3.0,1,1,0,0,15,56,7,30471,544.125,1311,0.04302451511273014,False,False,False,True,False,False,True,False,False,False
4105,1.0,0,1,0,0,17,43,7,24294,564.9767441860465,1460,0.060097143327570594,False,False,False,True,False,False,True,False,False,False
4106,9.0,0,0,0,1,4,30,4,14522,484.06666666666666,928,0.06390304365789837,False,False,False,False,False,False,True,False,False,False
4107,0.0,0,0,1,0,8,8,1,3126,390.75,169,0.054062699936020475,True,False,False,False,False,False,True,False,False,False
4108,8.0,1,0,1,0,12,7,2,3892,556.0,161,0.04136690647482014,False,False,False,False,False,False,True,False,False,False
4109,10.0,0,0,0,0,26,67,6,32678,487.7313432835821,1707,0.05223697900728319,True,False,False,False,False,False,True,False,False,False
4110,1.0,1,1,1,1,2,60,4,30243,504.05,1455,0.04811030651721059,False,False,False,False,False,False,True,False,False,False
4111,3.0,0,0,0,0,29,166,3,79962,481.69879518072287,4204,0.05257497311222831,False,False,False,False,False,False,True,False,False,False
4112,3.0,0,0,0,1,23,64,8,30476,476.1875,1829,0.06001443759023494,False,False,False,False,False,False,True,False,False,False
4113,4.0,1,0,0,0,12,151,7,76052,503.65562913907286,4549,0.0598143375585126,False,False,False,False,True,False,True,False,False,False
4114,6.0,0,1,0,1,4,144,8,72717,504.9791666666667,4038,0.05553034366104212,False,False,False,False,True,False,True,False,False,False
4115,10.0,0,1,0,0,24,36,6,19581,543.9166666666666,1064,0.05433838925488994,False,False,False,False,False,False,True,False,False,False
4116,2.0,0,1,0,0,0,71,8,34476,485.5774647887324,1629,0.04725026105116603,False,False,False,False,False,False,False,False,True,False
4117,3.0,1,0,1,0,3,290,9,142538,491.5103448275862,7802,0.05473628085142208,False,False,False,False,True,False,True,False,False,False
4118,7.0,1,1,1,0,4,297,8,148981,501.61952861952864,8232,0.05525536813419161,False,False,False,False,True,False,True,False,False,False
4119,1.0,1,0,0,0,2,179,4,86451,482.9664804469274,5388,0.062324322448554674,False,False,False,False,True,False,True,False,False,False
4120,2.0,1,0,0,1,28,70,6,35262,503.74285714285713,2207,0.06258862231297146,False,False,False,False,False,False,True,False,False,False
4121,4.0,0,0,0,0,2,37,5,20034,541.4594594594595,1183,0.05904961565338924,False,False,False,False,False,False,True,False,False,False
4122,1.0,1,0,0,1,3,15,5,8676,578.4,395,0.04552789303826648,False,True,False,False,False,False,True,False,False,False
4123,8.0,1,1,0,0,0,82,9,38260,466.5853658536585,2147,0.05611604809200209,False,False,False,False,True,False,True,False,False,False
4124,2.0,1,1,0,1,2,25,4,12633,505.32,685,0.05422306657167735,False,True,False,False,False,False,True,False,False,False
4125,9.0,0,1,0,0,22,28,3,16226,579.5,849,0.052323431529643784,False,False,False,False,True,False,False,False,False,True
4126,8.0,0,0,0,1,3,113,8,60557,535.9026548672566,3203,0.05289231633006919,False,True,False,False,False,False,True,False,False,False
4127,1.0,0,0,1,0,3,120,7,62128,517.7333333333333,3746,0.060294875096574815,True,False,False,False,False,False,True,False,False,False
4128,7.0,1,0,0,0,18,10,3,5494,549.4,365,0.06643611212231525,False,False,False,False,True,False,True,False,False,False
4129,5.0,0,0,0,0,16,36,1,18600,516.6666666666666,1203,0.06467741935483871,False,False,False,False,False,False,True,False,False,False
4130,0.0,0,1,0,0,18,160,2,81809,511.30625,4151,0.05074013861555574,False,True,False,False,False,False,True,False,False,False
4131,2.0,0,0,0,0,3,69,3,35439,513.6086956521739,1549,0.043708908264905894,False,False,False,False,False,False,True,False,False,False
4132,9.0,0,1,0,0,9,248,3,123993,499.9717741935484,6123,0.04938181994144831,False,False,False,True,False,False,True,False,False,False
4133,7.0,1,1,1,0,3,19,6,10600,557.8947368421053,530,0.05,False,False,False,False,True,False,False,True,False,False
4134,5.0,0,1,1,0,1,5,1,2647,529.4,183,0.0691348696637703,False,False,False,False,True,False,True,False,False,False
4135,8.0,1,0,0,0,15,5,2,2027,405.4,85,0.04193389245189936,True,False,False,False,False,False,False,True,False,False
4136,5.0,0,1,0,0,8,66,7,34554,523.5454545454545,2007,0.05808300052092377,False,False,False,False,False,False,True,False,False,False
4137,8.0,0,0,1,0,53,41,2,20431,498.3170731707317,1038,0.05080514903822622,False,False,False,False,False,False,True,False,False,False
4138,1.0,0,0,0,0,17,32,6,17420,544.375,1194,0.06854190585533869,False,False,False,False,False,False,True,False,False,False
4139,10.0,0,0,0,0,3,160,2,79494,496.8375,4437,0.05581553324779229,False,False,False,False,False,False,True,False,False,False
4140,0.0,0,1,1,0,1,244,8,123135,504.6516393442623,6998,0.056831932431883704,False,False,False,False,False,False,True,False,False,False
4141,8.0,1,1,1,0,29,44,5,25501,579.5681818181819,1308,0.051292106191914044,False,False,False,False,False,False,True,False,False,False
4142,9.0,0,1,0,0,3,129,7,70553,546.922480620155,3971,0.0562839283942568,False,False,False,False,False,False,True,False,False,False
4143,5.0,1,1,0,0,12,43,6,23841,554.4418604651163,1328,0.05570236147812592,False,False,False,True,False,False,True,False,False,False
4144,8.0,1,0,1,0,2,95,5,52392,551.4947368421052,2769,0.052851580393953275,False,False,False,False,True,False,False,False,False,True
